Brand,State/Province,Country,Postcode
Starbucks,CA,US,923466408
Starbucks,CA,US,950235569
Starbucks,CA,US,95023
Starbucks,CA,US,950235621
Starbucks,CA,US,900286136
Starbucks,CA,US,900682998
Starbucks,CA,US,90028
Starbucks,CA,US,90028
Starbucks,CA,US,900284604
Starbucks,CA,US,900288521
Starbucks,CA,US,926482098
Starbucks,CA,US,926494080
Starbucks,CA,US,926464808
Starbucks,CA,US,926488111
Starbucks,CA,US,926492602
Starbucks,CA,US,926466332
Starbucks,CA,US,926464904
Starbucks,CA,US,926472662
Starbucks,CA,US,926491706
Starbucks,CA,US,926477637
Starbucks,CA,US,926482905
Starbucks,CA,US,92647
Starbucks,CA,US,92648
Starbucks,CA,US,926485404
Starbucks,CA,US,926467119
Starbucks,CA,US,926482465
Starbucks,CA,US,926491810
Starbucks,CA,US,926482485
Starbucks,CA,US,926482465
Starbucks,CA,US,902552953
Starbucks,CA,US,902553138
Starbucks,CA,US,922019716
Starbucks,CA,US,922039737
Starbucks,CA,US,92201
Starbucks,CA,US,922039759
Starbucks,CA,US,922033405
Starbucks,CA,US,903019294
Starbucks,CA,US,903031218
Starbucks,CA,US,903031300
Starbucks,CA,US,903022207
Starbucks,CA,US,90301
Starbucks,CA,US,926122621
Starbucks,CA,US,926182946
Starbucks,CA,US,926146505
Starbucks,CA,US,926064928
Starbucks,CA,US,92602
Starbucks,CA,US,926183139
Starbucks,CA,US,926182115
Starbucks,CA,US,92618
Starbucks,CA,US,926048612
Starbucks,CA,US,926173036
Starbucks,CA,US,926182362
Starbucks,CA,US,926182951
Starbucks,CA,US,926040305
Starbucks,CA,US,926034233
Starbucks,CA,US,92697
Starbucks,CA,US,926022400
Starbucks,CA,US,926122628
Starbucks,CA,US,926068270
Starbucks,CA,US,92697
Starbucks,CA,US,926203402
Starbucks,CA,US,926121004
Starbucks,CA,US,926068203
Starbucks,CA,US,926202102
Starbucks,CA,US,92614
Starbucks,CA,US,92602
Starbucks,CA,US,92606
Starbucks,CA,US,917062005
Starbucks,CA,US,931174895
Starbucks,CA,US,956429364
Starbucks,CA,US,956429373
Starbucks,CA,US,93630
Starbucks,CA,US,93239
Starbucks,CA,US,939303320
Starbucks,CA,US,96143
Starbucks,CA,US,936311550
Starbucks,CA,US,910113555
Starbucks,CA,US,910113002
Starbucks,CA,US,912142636
Starbucks,CA,US,912143511
Starbucks,CA,US,906316382
Starbucks,CA,US,906316997
Starbucks,CA,US,906313661
Starbucks,CA,US,906316901
Starbucks,CA,US,906315673
Starbucks,CA,US,92093
Starbucks,CA,US,920373472
Starbucks,CA,US,92037
Starbucks,CA,US,920375022
Starbucks,CA,US,920377554
Starbucks,CA,US,920374533
Starbucks,CA,US,920371467
Starbucks,CA,US,920375101
Starbucks,CA,US,920372356
Starbucks,CA,US,91977
Starbucks,CA,US,919423018
Starbucks,CA,US,919425520
Starbucks,CA,US,919421561
Starbucks,CA,US,919420695
Starbucks,CA,US,919423018
Starbucks,CA,US,919423005
Starbucks,CA,US,906384735
Starbucks,CA,US,90638
Starbucks,CA,US,906384735
Starbucks,CA,US,91744
Starbucks,CA,US,922532853
Starbucks,CA,US,922534758
Starbucks,CA,US,922532072
Starbucks,CA,US,922532063
Starbucks,CA,US,917503434
Starbucks,CA,US,917503328
Starbucks,CA,US,917503056
Starbucks,CA,US,917502910
Starbucks,CA,US,92694
Starbucks,CA,US,926940611
Starbucks,CA,US,945493814
Starbucks,CA,US,945493855
Starbucks,CA,US,945494011
Starbucks,CA,US,926511513
Starbucks,CA,US,926512108
Starbucks,CA,US,926511819
Starbucks,CA,US,92653
Starbucks,CA,US,926535450
Starbucks,CA,US,926535309
Starbucks,CA,US,926772076
Starbucks,CA,US,926773934
Starbucks,CA,US,926773420
Starbucks,CA,US,926773411
Starbucks,CA,US,92677
Starbucks,CA,US,926775982
Starbucks,CA,US,926373129
Starbucks,CA,US,925304934
Starbucks,CA,US,925329701
Starbucks,CA,US,925302786
Starbucks,CA,US,925302755
Starbucks,CA,US,925329700
Starbucks,CA,US,92610
Starbucks,CA,US,926307737
Starbucks,CA,US,926302162
Starbucks,CA,US,926303627
Starbucks,CA,US,926305051
Starbucks,CA,US,92630
Starbucks,CA,US,92630
Starbucks,CA,US,93240
Starbucks,CA,US,954534105
Starbucks,CA,US,920403809
Starbucks,CA,US,907131535
Starbucks,CA,US,907121832
Starbucks,CA,US,907131900
Starbucks,CA,US,907133143
Starbucks,CA,US,907122422
Starbucks,CA,US,907131535
Starbucks,CA,US,935364213
Starbucks,CA,US,935354733
Starbucks,CA,US,93536
Starbucks,CA,US,935365216
Starbucks,CA,US,935346021
Starbucks,CA,US,935341453
Starbucks,CA,US,954037516
Starbucks,CA,US,949391808
Starbucks,CA,US,953309802
Starbucks,CA,US,95330
Starbucks,CA,US,902601525
Starbucks,CA,US,932439713
Starbucks,CA,US,91945
Starbucks,CA,US,919451406
Starbucks,CA,US,932454474
Starbucks,CA,US,95648
Starbucks,CA,US,956487416
Starbucks,CA,US,956487415
Starbucks,CA,US,95648
Starbucks,CA,US,932472702
Starbucks,CA,US,945519203
Starbucks,CA,US,945514912
Starbucks,CA,US,945519217
Starbucks,CA,US,945506374
Starbucks,CA,US,94588
Starbucks,CA,US,945519641
Starbucks,CA,US,945504204
Starbucks,CA,US,945511778
Starbucks,CA,US,945514915
Starbucks,CA,US,945517601
Starbucks,CA,US,945504302
Starbucks,CA,US,953349204
Starbucks,CA,US,95240
Starbucks,CA,US,952424121
Starbucks,CA,US,952422901
Starbucks,CA,US,952424124
Starbucks,CA,US,952424120
Starbucks,CA,US,952406402
Starbucks,CA,US,92354
Starbucks,CA,US,92354
Starbucks,CA,US,934364520
Starbucks,CA,US,934363310
Starbucks,CA,US,908024794
Starbucks,CA,US,908044329
Starbucks,CA,US,908071513
Starbucks,CA,US,908062635
Starbucks,CA,US,908023042
Starbucks,CA,US,90803
Starbucks,CA,US,908034841
Starbucks,CA,US,908051717
Starbucks,CA,US,908400007
Starbucks,CA,US,908083752
Starbucks,CA,US,908152364
Starbucks,CA,US,90802
Starbucks,CA,US,908025124
Starbucks,CA,US,908082365
Starbucks,CA,US,90815
Starbucks,CA,US,90802
Starbucks,CA,US,908153125
Starbucks,CA,US,908035327
Starbucks,CA,US,908032817
Starbucks,CA,US,908043228
Starbucks,CA,US,90808
Starbucks,CA,US,908400007
Starbucks,CA,US,908072239
Starbucks,CA,US,908045003
Starbucks,CA,US,90802
Starbucks,CA,US,90803
Starbucks,CA,US,908152849
Starbucks,CA,US,908151125
Starbucks,CA,US,908022401
Starbucks,CA,US,90815
Starbucks,CA,US,907555114
Starbucks,CA,US,956508528
Starbucks,CA,US,907203103
Starbucks,CA,US,940222908
Starbucks,CA,US,94022
Starbucks,CA,US,94024
Starbucks,CA,US,90038
Teavana,CA,US,90064
Starbucks,CA,US,90045
Starbucks,CA,US,900274306
Starbucks,CA,US,900242811
Starbucks,CA,US,90045
Starbucks,CA,US,90014
Starbucks,CA,US,900287509
Starbucks,CA,US,90045
Starbucks,CA,US,900641719
Starbucks,CA,US,900483414
Starbucks,CA,US,900643644
Starbucks,CA,US,900242957
Starbucks,CA,US,90035
Starbucks,CA,US,900201604
Starbucks,CA,US,90016
Starbucks,CA,US,900243419
Starbucks,CA,US,900151360
Starbucks,CA,US,900455807
Starbucks,CA,US,900411143
Starbucks,CA,US,900171610
Starbucks,CA,US,900455807
Starbucks,CA,US,900131007
Starbucks,CA,US,90036
Starbucks,CA,US,900335422
Starbucks,CA,US,90045
Starbucks,CA,US,900286149
Starbucks,CA,US,900481804
Starbucks,CA,US,90036
Starbucks,CA,US,90045
Starbucks,CA,US,900403235
Starbucks,CA,US,900455310
Starbucks,CA,US,900393220
Starbucks,CA,US,900181055
Starbucks,CA,US,900172563
Starbucks,CA,US,90066
Starbucks,CA,US,900043707
Teavana,CA,US,90048
Starbucks,CA,US,900122177
Starbucks,CA,US,900172571
Starbucks,CA,US,900011789
Starbucks,CA,US,90045
Starbucks,CA,US,900771724
Starbucks,CA,US,90045
Starbucks,CA,US,900471126
Starbucks,CA,US,90010
Starbucks,CA,US,90045
Starbucks,CA,US,900324226
Starbucks,CA,US,900165804
Starbucks,CA,US,900364284
Starbucks,CA,US,90012
Starbucks,CA,US,900342713
Starbucks,CA,US,90071
Starbucks,CA,US,90027
Starbucks,CA,US,90045
Starbucks,CA,US,900364402
Starbucks,CA,US,900286424
Starbucks,CA,US,900391544
Starbucks,CA,US,900362569
Starbucks,CA,US,900463409
Starbucks,CA,US,90001
Starbucks,CA,US,900413328
Starbucks,CA,US,900467420
Starbucks,CA,US,900363684
Starbucks,CA,US,90010
Starbucks,CA,US,900411070
Starbucks,CA,US,900713115
Starbucks,CA,US,900363023
Starbucks,CA,US,900164407
Starbucks,CA,US,90023
Starbucks,CA,US,900711600
Starbucks,CA,US,900123913
Starbucks,CA,US,900352212
Starbucks,CA,US,90046
Starbucks,CA,US,900642111
Starbucks,CA,US,90048
Starbucks,CA,US,900151802
Starbucks,CA,US,900344204
Starbucks,CA,US,900273467
Starbucks,CA,US,900172416
Starbucks,CA,US,900141217
Starbucks,CA,US,90028
Starbucks,CA,US,90013
Starbucks,CA,US,900343344
Starbucks,CA,US,90045
Starbucks,CA,US,900364315
Starbucks,CA,US,900454809
Starbucks,CA,US,90071
Starbucks,CA,US,900383713
Starbucks,CA,US,900412512
Starbucks,CA,US,90007
Starbucks,CA,US,90071
Starbucks,CA,US,900194267
Starbucks,CA,US,90007
Starbucks,CA,US,900363109
Starbucks,CA,US,900452003
Starbucks,CA,US,90012
Starbucks,CA,US,90064
Starbucks,CA,US,900642098
Starbucks,CA,US,90007
Starbucks,CA,US,90035
Starbucks,CA,US,900455807
Starbucks,CA,US,900451576
Starbucks,CA,US,900462439
Starbucks,CA,US,90071
Starbucks,CA,US,900492930
Starbucks,CA,US,90045
Starbucks,CA,US,900152212
Starbucks,CA,US,900122705
Starbucks,CA,US,900152176
Starbucks,CA,US,900102707
Starbucks,CA,US,90012
Starbucks,CA,US,90057
Starbucks,CA,US,900123724
Starbucks,CA,US,900391841
Starbucks,CA,US,900191628
Starbucks,CA,US,900154300
Starbucks,CA,US,902306225
Starbucks,CA,US,900496628
Starbucks,CA,US,90021
Starbucks,CA,US,900681302
Starbucks,CA,US,90064
Starbucks,CA,US,900163115
Starbucks,CA,US,90025
Starbucks,CA,US,900632403
Starbucks,CA,US,900455807
Starbucks,CA,US,90042
Starbucks,CA,US,900455614
Starbucks,CA,US,936357806
Starbucks,CA,US,93635
Starbucks,CA,US,936358610
Starbucks,CA,US,950324514
Starbucks,CA,US,95073
Starbucks,CA,US,950322059
Starbucks,CA,US,95032
Starbucks,CA,US,950305313
Starbucks,CA,US,95032
Starbucks,CA,US,93402
Starbucks,CA,US,902622310
Starbucks,CA,US,90262
Starbucks,CA,US,93637
Starbucks,CA,US,936375134
Starbucks,CA,US,93638
Starbucks,CA,US,936375045
Starbucks,CA,US,902654145
Starbucks,CA,US,902654944
Starbucks,CA,US,902654641
Starbucks,CA,US,902653646
Starbucks,CA,US,935460142
Starbucks,CA,US,93546
Starbucks,CA,US,902662726
Starbucks,CA,US,902665104
Starbucks,CA,US,902665314
Starbucks,CA,US,953365066
Starbucks,CA,US,953376704
Starbucks,CA,US,953375747
Starbucks,CA,US,95336
Starbucks,CA,US,953369670
Starbucks,CA,US,953375291
Starbucks,CA,US,93933
Starbucks,CA,US,939336242
Starbucks,CA,US,939333047
Starbucks,CA,US,902926905
Starbucks,CA,US,90292
Starbucks,CA,US,902925654
Starbucks,CA,US,902925658
Starbucks,CA,US,902926466
Starbucks,CA,US,92092
Starbucks,CA,US,902925126
Starbucks,CA,US,945536105
Starbucks,CA,US,94553
Starbucks,CA,US,945534600
Starbucks,CA,US,945536105
Starbucks,CA,US,945531131
Starbucks,CA,US,95901
Starbucks,CA,US,955193606
Starbucks,CA,US,922546228
Starbucks,CA,US,92584
Starbucks,CA,US,925846812
Starbucks,CA,US,925846806
Starbucks,CA,US,940254502
Starbucks,CA,US,94025
Starbucks,CA,US,940256559
Starbucks,CA,US,940254807
Starbucks,CA,US,940255108
Starbucks,CA,US,940256805
Starbucks,CA,US,940251414
Starbucks,CA,US,953483140
Starbucks,CA,US,95340
Starbucks,CA,US,953408041
Starbucks,CA,US,953415168
Starbucks,CA,US,95348
Starbucks,CA,US,949412505
Starbucks,CA,US,949412929
Starbucks,CA,US,94941
Starbucks,CA,US,949413664
Starbucks,CA,US,949412509
Starbucks,CA,US,94030
Starbucks,CA,US,940301907
Starbucks,CA,US,950355502
Starbucks,CA,US,950355105
Starbucks,CA,US,950357925
Starbucks,CA,US,95035
Starbucks,CA,US,950354401
Starbucks,CA,US,950355202
Starbucks,CA,US,950358041
Starbucks,CA,US,95035
Starbucks,CA,US,95035
Starbucks,CA,US,950353023
Starbucks,CA,US,917522457
Starbucks,CA,US,913452620
Teavana,CA,US,92691
Starbucks,CA,US,92691
Starbucks,CA,US,926916674
Starbucks,CA,US,92691
Starbucks,CA,US,926923731
Starbucks,CA,US,926913903
Starbucks,CA,US,926914508
Starbucks,CA,US,926915319
Starbucks,CA,US,926915645
Starbucks,CA,US,926923262
Starbucks,CA,US,92691
Starbucks,CA,US,953511519
Starbucks,CA,US,95355
Starbucks,CA,US,953568300
Starbucks,CA,US,953560535
Starbucks,CA,US,953569232
Starbucks,CA,US,95350
Starbucks,CA,US,953503767
Starbucks,CA,US,953505059
Starbucks,CA,US,953561576
Starbucks,CA,US,953503245
Starbucks,CA,US,953589309
Starbucks,CA,US,95350
Starbucks,CA,US,95356
Starbucks,CA,US,953570501
Starbucks,CA,US,953541221
Starbucks,CA,US,953552056
Starbucks,CA,US,95355
Starbucks,CA,US,95350
Teavana,CA,US,95356
Starbucks,CA,US,91010
Starbucks,CA,US,910163205
Starbucks,CA,US,91016
Starbucks,CA,US,910162175
Starbucks,CA,US,910162171
Starbucks,CA,US,917631500
Starbucks,CA,US,91763
Starbucks,CA,US,91763
Starbucks,CA,US,917631646
Starbucks,CA,US,906404213
Starbucks,CA,US,906402163
Starbucks,CA,US,906401805
Starbucks,CA,US,93940
Starbucks,CA,US,939401037
Starbucks,CA,US,939402414
Starbucks,CA,US,939406160
Starbucks,CA,US,917546802
Starbucks,CA,US,910201638
Starbucks,CA,US,93021
Starbucks,CA,US,930212001
Starbucks,CA,US,930211496
Starbucks,CA,US,930213772
Starbucks,CA,US,93021
Starbucks,CA,US,945562211
Starbucks,CA,US,945561912
Starbucks,CA,US,925554411
Starbucks,CA,US,925535265
Starbucks,CA,US,925511659
Starbucks,CA,US,925537537
Starbucks,CA,US,925577421
Starbucks,CA,US,925554522
Starbucks,CA,US,950375673
Starbucks,CA,US,950374436
Starbucks,CA,US,950374609
Starbucks,CA,US,950379076
Starbucks,CA,US,950375463
Starbucks,CA,US,950373052
Starbucks,CA,US,950379305
Starbucks,CA,US,934421940
Starbucks,CA,US,940431360
Starbucks,CA,US,940403666
Starbucks,CA,US,940403763
Starbucks,CA,US,940412015
Starbucks,CA,US,940432894
Starbucks,CA,US,94040
Starbucks,CA,US,94040
Starbucks,CA,US,940431622
Starbucks,CA,US,94040
Starbucks,CA,US,94040
Starbucks,CA,US,940402320
Starbucks,CA,US,925632617
Starbucks,CA,US,925629053
Starbucks,CA,US,925633500
Starbucks,CA,US,925628554
Starbucks,CA,US,92563
Starbucks,CA,US,925622267
Starbucks,CA,US,925628571
Starbucks,CA,US,925628907
Starbucks,CA,US,925625749
Starbucks,CA,US,945594007
Starbucks,CA,US,945583212
Starbucks,CA,US,945584917
Starbucks,CA,US,94559
Starbucks,CA,US,945582835
Starbucks,CA,US,945583437
Starbucks,CA,US,945583084
Starbucks,CA,US,945594007
Starbucks,CA,US,945582912
Starbucks,CA,US,932467500
Starbucks,CA,US,919508004
Starbucks,CA,US,91950
Starbucks,CA,US,919505160
Starbucks,CA,US,91950
Starbucks,CA,US,91950
Starbucks,CA,US,945605301
Starbucks,CA,US,945601251
Starbucks,CA,US,94560
Starbucks,CA,US,945603647
Starbucks,CA,US,94560
Starbucks,CA,US,913204272
Starbucks,CA,US,92660
Starbucks,CA,US,926606299
Starbucks,CA,US,926633908
Starbucks,CA,US,926602519
Starbucks,CA,US,92660
Starbucks,CA,US,92660
Starbucks,CA,US,926621220
Starbucks,CA,US,926601840
Starbucks,CA,US,926605437
Starbucks,CA,US,926634725
Starbucks,CA,US,926572139
Starbucks,CA,US,926603504
Starbucks,CA,US,926606106
Starbucks,CA,US,926602961
Starbucks,CA,US,926571123
Starbucks,CA,US,926571123
Starbucks,CA,US,934448949
Starbucks,CA,US,934448946
Starbucks,CA,US,928603117
Starbucks,CA,US,928603972
Starbucks,CA,US,928603624
Starbucks,CA,US,95660
Starbucks,CA,US,956605107
Starbucks,CA,US,95660
Starbucks,CA,US,913434308
Starbucks,CA,US,913433806
Starbucks,CA,US,91601
Starbucks,CA,US,916013799
Starbucks,CA,US,916021216
Starbucks,CA,US,916055236
Starbucks,CA,US,916063719
Starbucks,CA,US,916063013
Starbucks,CA,US,913252608
Starbucks,CA,US,913241460
Starbucks,CA,US,913246001
Starbucks,CA,US,913264143
Starbucks,CA,US,913242144
Teavana,CA,US,91324
Starbucks,CA,US,91324
Starbucks,CA,US,90650
Starbucks,CA,US,906504593
Starbucks,CA,US,90650
Starbucks,CA,US,906507412
Starbucks,CA,US,906502244
Starbucks,CA,US,90650
Starbucks,CA,US,906507410
Starbucks,CA,US,906502899
Starbucks,CA,US,949451209
Starbucks,CA,US,949457710
Starbucks,CA,US,949455026
Starbucks,CA,US,949477310
Starbucks,CA,US,949496210
Starbucks,CA,US,949455005
Starbucks,CA,US,953613962
Starbucks,CA,US,953614206
Starbucks,CA,US,936443630
Starbucks,CA,US,936448875
Starbucks,CA,US,946065119
Starbucks,CA,US,946211430
Starbucks,CA,US,94611
Starbucks,CA,US,94607
Starbucks,CA,US,946012925
Starbucks,CA,US,946115221
Starbucks,CA,US,946114620
Starbucks,CA,US,946074015
Starbucks,CA,US,946211430
Starbucks,CA,US,946121424
Starbucks,CA,US,946211430
Starbucks,CA,US,94612
Starbucks,CA,US,946211484
Starbucks,CA,US,946112815
Starbucks,CA,US,946211430
Starbucks,CA,US,946122326
Starbucks,CA,US,94618
Starbucks,CA,US,946031003
Starbucks,CA,US,946114620
Starbucks,CA,US,946102305
Starbucks,CA,US,946022327
Starbucks,CA,US,945613351
Starbucks,CA,US,94509
Starbucks,CA,US,920564672
Starbucks,CA,US,920543483
Starbucks,CA,US,92054
Starbucks,CA,US,920581417
Starbucks,CA,US,920571216
Starbucks,CA,US,92058
Starbucks,CA,US,920576261
Starbucks,CA,US,920545680
Starbucks,CA,US,920564621
Starbucks,CA,US,920575975
Starbucks,CA,US,920576258
Starbucks,CA,US,920566042
Starbucks,CA,US,930234155
Starbucks,CA,US,96146
Starbucks,CA,US,917621128
Starbucks,CA,US,917612251
Starbucks,CA,US,91761
Starbucks,CA,US,917645209
Starbucks,CA,US,917645023
Starbucks,CA,US,917644494
Starbucks,CA,US,91764
Starbucks,CA,US,917616481
Starbucks,CA,US,91764
Starbucks,CA,US,917644600
Starbucks,CA,US,91762
Teavana,CA,US,91764
Starbucks,CA,US,917645250
Starbucks,CA,US,92866
Starbucks,CA,US,928652438
Starbucks,CA,US,92866
Starbucks,CA,US,928682869
Starbucks,CA,US,928675956
Starbucks,CA,US,928673412
Starbucks,CA,US,928653745
Starbucks,CA,US,928683100
Starbucks,CA,US,928681631
Starbucks,CA,US,928661483
Starbucks,CA,US,928694109
Starbucks,CA,US,92868
Starbucks,CA,US,92865
Starbucks,CA,US,928693847
Starbucks,CA,US,928661432
Starbucks,CA,US,928684686
Starbucks,CA,US,934555123
Starbucks,CA,US,945633389
Starbucks,CA,US,945632317
Starbucks,CA,US,95963
Starbucks,CA,US,95965
Starbucks,CA,US,930365443
Starbucks,CA,US,93030
Starbucks,CA,US,93033
Starbucks,CA,US,93036
Starbucks,CA,US,93036
Starbucks,CA,US,930362682
Starbucks,CA,US,930335617
Starbucks,CA,US,930307157
Starbucks,CA,US,930361234
Starbucks,CA,US,921093012
Starbucks,CA,US,939505123
Starbucks,CA,US,90272
Starbucks,CA,US,902723613
Starbucks,CA,US,902724102
Starbucks,CA,US,940443347
Starbucks,CA,US,94044
Starbucks,CA,US,94044
Starbucks,CA,US,940441214
Starbucks,CA,US,940441800
Starbucks,CA,US,922603306
Starbucks,CA,US,922118097
Starbucks,CA,US,922601999
Starbucks,CA,US,922603801
Starbucks,CA,US,922116005
Starbucks,CA,US,922604338
Starbucks,CA,US,922115801
Starbucks,CA,US,922114118
Starbucks,CA,US,922604285
Teavana,CA,US,92260
Starbucks,CA,US,922601947
Starbucks,CA,US,92264
Starbucks,CA,US,922640701
Starbucks,CA,US,922627663
Starbucks,CA,US,922645219
Starbucks,CA,US,922623408
Starbucks,CA,US,922626970
Starbucks,CA,US,922626303
Starbucks,CA,US,92262
Starbucks,CA,US,935513754
Starbucks,CA,US,935523103
Starbucks,CA,US,93552
Starbucks,CA,US,935504515
Starbucks,CA,US,935513582
Starbucks,CA,US,935524417
Starbucks,CA,US,935513003
Starbucks,CA,US,93551
Starbucks,CA,US,935514248
Starbucks,CA,US,94303
Starbucks,CA,US,943064089
Starbucks,CA,US,943011715
Starbucks,CA,US,94306
Starbucks,CA,US,943041424
Starbucks,CA,US,943061123
Teavana,CA,US,94304
Starbucks,CA,US,943062564
Starbucks,CA,US,943061830
Starbucks,CA,US,943063324
Starbucks,CA,US,943032523
Starbucks,CA,US,914026084
Starbucks,CA,US,90723
Starbucks,CA,US,907235466
Starbucks,CA,US,907234603
Starbucks,CA,US,911012308
Starbucks,CA,US,911013511
Starbucks,CA,US,911053902
Starbucks,CA,US,911076024
Starbucks,CA,US,911073814
Starbucks,CA,US,91105
Starbucks,CA,US,911012104
Starbucks,CA,US,910303310
Starbucks,CA,US,911072219
Starbucks,CA,US,911041617
Starbucks,CA,US,911041647
Starbucks,CA,US,911012656
Starbucks,CA,US,911053005
Starbucks,CA,US,91107
Starbucks,CA,US,911052658
Starbucks,CA,US,91101
Starbucks,CA,US,911033383
Starbucks,CA,US,91104
Starbucks,CA,US,911075522
Starbucks,CA,US,911061955
Starbucks,CA,US,911073644
Starbucks,CA,US,911062112
Starbucks,CA,US,91101
Starbucks,CA,US,934463218
Starbucks,CA,US,934461310
Starbucks,CA,US,934464845
Starbucks,CA,US,934469604
Starbucks,CA,US,934466621
Starbucks,CA,US,95363
Starbucks,CA,US,925714709
Starbucks,CA,US,925705552
Starbucks,CA,US,925719712
Starbucks,CA,US,94952
Starbucks,CA,US,949523123
Starbucks,CA,US,949522323
Starbucks,CA,US,94952
Starbucks,CA,US,949548518
Starbucks,CA,US,949541165
Starbucks,CA,US,949546958
Starbucks,CA,US,949542306
Starbucks,CA,US,906602746
Starbucks,CA,US,906603793
Starbucks,CA,US,90660
Starbucks,CA,US,945642229
Starbucks,CA,US,94564
Starbucks,CA,US,945642250
Starbucks,CA,US,934493007
Starbucks,CA,US,945654924
Starbucks,CA,US,945656406
Starbucks,CA,US,945654143
Starbucks,CA,US,945654306
Starbucks,CA,US,92870
Starbucks,CA,US,956675250
Starbucks,CA,US,956675208
Starbucks,CA,US,956675806
Starbucks,CA,US,90094
Starbucks,CA,US,945231516
Starbucks,CA,US,945231216
Starbucks,CA,US,945234155
Starbucks,CA,US,945233964
Starbucks,CA,US,945233034
Starbucks,CA,US,945233306
Starbucks,CA,US,94523
Starbucks,CA,US,945883327
Starbucks,CA,US,945665600
Starbucks,CA,US,94566
Starbucks,CA,US,945882771
Starbucks,CA,US,94566
Teavana,CA,US,94588
Starbucks,CA,US,94566
Starbucks,CA,US,94566
Starbucks,CA,US,945665657
Starbucks,CA,US,945883219
Starbucks,CA,US,948013922
Starbucks,CA,US,957269604
Starbucks,CA,US,917666816
Starbucks,CA,US,91768
Starbucks,CA,US,917682557
Starbucks,CA,US,917661709
Starbucks,CA,US,91766
Starbucks,CA,US,91767
Starbucks,CA,US,917681145
Starbucks,CA,US,917664771
Starbucks,CA,US,91768
Starbucks,CA,US,930412182
Starbucks,CA,US,932573127
Starbucks,CA,US,932571455
Starbucks,CA,US,932571456
Starbucks,CA,US,932574704
Starbucks,CA,US,920644244
Starbucks,CA,US,920642803
Starbucks,CA,US,920644713
Starbucks,CA,US,92064
Starbucks,CA,US,920642803
Starbucks,CA,US,939073310
Starbucks,CA,US,93907
Starbucks,CA,US,920652128
Starbucks,CA,US,920652126
Starbucks,CA,US,92128
Starbucks,CA,US,921282538
Starbucks,CA,US,956704828
Starbucks,CA,US,957426239
Starbucks,CA,US,956706376
Starbucks,CA,US,95670
Starbucks,CA,US,956705657
Starbucks,CA,US,95670
Starbucks,CA,US,956705646
Starbucks,CA,US,956704536
Starbucks,CA,US,957427310
Starbucks,CA,US,917398029
Starbucks,CA,US,91739
Starbucks,CA,US,917014559
Starbucks,CA,US,917303859
Starbucks,CA,US,917303694
Starbucks,CA,US,917014608
Starbucks,CA,US,91730
Starbucks,CA,US,917392575
Teavana,CA,US,91701
Starbucks,CA,US,917303890
Starbucks,CA,US,91730
Starbucks,CA,US,917019231
Starbucks,CA,US,917016328
Starbucks,CA,US,917398801
Starbucks,CA,US,922703261
Starbucks,CA,US,92270
Starbucks,CA,US,92270
Starbucks,CA,US,922706403
Starbucks,CA,US,902755434
Starbucks,CA,US,902755354
Starbucks,CA,US,926885599
Starbucks,CA,US,926883937
Starbucks,CA,US,926882811
Starbucks,CA,US,92688
Starbucks,CA,US,926882813
Starbucks,CA,US,926881831
Starbucks,CA,US,926882815
Starbucks,CA,US,96080
Starbucks,CA,US,960804363
Starbucks,CA,US,960809826
Starbucks,CA,US,960012335
Starbucks,CA,US,960021114
Starbucks,CA,US,960012730
Starbucks,CA,US,96003
Starbucks,CA,US,960032938
Starbucks,CA,US,960021113
Starbucks,CA,US,960012730
Starbucks,CA,US,960034008
Starbucks,CA,US,960014543
Starbucks,CA,US,960010614
Starbucks,CA,US,92374
Starbucks,CA,US,923736115
Starbucks,CA,US,923742813
Starbucks,CA,US,923742041
Starbucks,CA,US,92373
Starbucks,CA,US,923742053
Starbucks,CA,US,923743208
Starbucks,CA,US,923743246
Starbucks,CA,US,902783432
Starbucks,CA,US,902783928
Starbucks,CA,US,902781121
Starbucks,CA,US,902775704
Starbucks,CA,US,902782908
Starbucks,CA,US,902772837
Starbucks,CA,US,90278
Starbucks,CA,US,940613746
Starbucks,CA,US,940631689
Starbucks,CA,US,940651172
Starbucks,CA,US,94063
Starbucks,CA,US,940631632
Starbucks,CA,US,940634440
Starbucks,CA,US,940632113
Starbucks,CA,US,940632098
Starbucks,CA,US,940621779
Starbucks,CA,US,940632849
Starbucks,CA,US,936542446
Starbucks,CA,US,913354204
Starbucks,CA,US,913356302
Starbucks,CA,US,923767707
Starbucks,CA,US,923774600
Starbucks,CA,US,948052307
Starbucks,CA,US,948065850
Starbucks,CA,US,935553543
Starbucks,CA,US,935556315
Starbucks,CA,US,95366
Starbucks,CA,US,953679647
Starbucks,CA,US,953679481
Starbucks,CA,US,953679456
Starbucks,CA,US,92506
Starbucks,CA,US,925053809
Starbucks,CA,US,925062608
Starbucks,CA,US,925034174
Starbucks,CA,US,925074506
Starbucks,CA,US,92505
Starbucks,CA,US,925045769
Starbucks,CA,US,925032176
Starbucks,CA,US,925063252
Starbucks,CA,US,925035224
Starbucks,CA,US,925063921
Starbucks,CA,US,925034144
Starbucks,CA,US,925079101
Starbucks,CA,US,925070001
Starbucks,CA,US,925012828
Starbucks,CA,US,925089159
Starbucks,CA,US,925076301
Starbucks,CA,US,925089401
Starbucks,CA,US,925042604
Starbucks,CA,US,925096117
